,team,season,player,offense_snaps,team_snaps,offense_snap_percentage
1412,CIN,2020,Ryan Finley,90.0,1057.0,0.08514664143803216
1413,CIN,2020,Stanley Morgan Jr.,18.0,1057.0,0.017029328287606435
1414,CIN,2020,Tee Higgins,805.0,1057.0,0.7615894039735099
1415,CIN,2020,Trenton Irwin,5.0,1057.0,0.004730368968779565
1416,CIN,2020,Tyler Boyd,746.0,1057.0,0.7057710501419111
1417,CIN,2021,Auden Tate,115.0,1063.0,0.10818438381937912
1418,CIN,2021,Brandon Allen,92.0,1063.0,0.08654750705550329
1419,CIN,2021,C.J. Uzomah,802.0,1063.0,0.7544684854186265
1420,CIN,2021,Chris Evans,95.0,1063.0,0.08936970837253057
1421,CIN,2021,Drew Sample,459.0,1063.0,0.431796801505174
1422,CIN,2021,Ja'Marr Chase,939.0,1063.0,0.883349012229539
1423,CIN,2021,Joe Burrow,1007.0,1063.0,0.9473189087488241
1424,CIN,2021,Joe Mixon,697.0,1063.0,0.6556914393226717
1425,CIN,2021,Mason Schreck,0.0,1063.0,0.0
1426,CIN,2021,Mike Thomas,142.0,1063.0,0.13358419567262464
1427,CIN,2021,Mitchell Wilcox,84.0,1063.0,0.07902163687676388
1428,CIN,2021,Pooka Williams,0.0,1063.0,0.0
1429,CIN,2021,Samaje Perine,276.0,1063.0,0.2596425211665099
1430,CIN,2021,Stanley Morgan Jr.,135.0,1063.0,0.12699905926622765
1431,CIN,2021,Tee Higgins,710.0,1063.0,0.6679209783631233
1432,CIN,2021,Trayveon Williams,36.0,1063.0,0.03386641580432737
1433,CIN,2021,Trent Taylor,33.0,1063.0,0.031044214487300093
1434,CIN,2021,Trenton Irwin,83.0,1063.0,0.07808090310442145
1435,CIN,2021,Tyler Boyd,807.0,1063.0,0.7591721542803387
1436,CIN,2022,Brandon Allen,16.0,1091.0,0.01466544454628781
1437,CIN,2022,Chris Evans,18.0,1091.0,0.016498625114573784
1438,CIN,2022,Devin Asiasi,183.0,1091.0,0.1677360219981668
1439,CIN,2022,Drew Sample,39.0,1091.0,0.035747021081576534
1440,CIN,2022,Hayden Hurst,545.0,1091.0,0.4995417048579285
1441,CIN,2022,Ja'Marr Chase,793.0,1091.0,0.7268560953253895
1442,CIN,2022,Joe Burrow,1091.0,1091.0,1.0
1443,CIN,2022,Joe Mixon,624.0,1091.0,0.5719523373052245
1444,CIN,2022,Kwamie Lassiter II,8.0,1091.0,0.007332722273143905
1445,CIN,2022,Mike Thomas,198.0,1091.0,0.18148487626031165
1446,CIN,2022,Mitchell Wilcox,498.0,1091.0,0.45646196150320806
1447,CIN,2022,Samaje Perine,448.0,1091.0,0.4106324472960587
1448,CIN,2022,Stanley Morgan Jr.,77.0,1091.0,0.07057745187901009
1449,CIN,2022,Tee Higgins,757.0,1091.0,0.693858845096242
1450,CIN,2022,Trayveon Williams,36.0,1091.0,0.03299725022914757
1451,CIN,2022,Trent Taylor,148.0,1091.0,0.13565536205316223
1452,CIN,2022,Trenton Irwin,287.0,1091.0,0.26306141154903756
1453,CIN,2022,Tyler Boyd,797.0,1091.0,0.7305224564619615
1454,CIN,2023,A.J. McCarron,17.0,1075.0,0.01581395348837209
1455,CIN,2023,Andrei Iosivas,266.0,1075.0,0.2474418604651163
1456,CIN,2023,Charlie Jones,44.0,1075.0,0.04093023255813953
1457,CIN,2023,Chase Brown,93.0,1075.0,0.08651162790697674
1458,CIN,2023,Chris Evans,24.0,1075.0,0.022325581395348838
1459,CIN,2023,Drew Sample,497.0,1075.0,0.46232558139534885
1460,CIN,2023,Irv Smith Jr.,330.0,1075.0,0.30697674418604654
1461,CIN,2023,Ja'Marr Chase,890.0,1075.0,0.827906976744186
1462,CIN,2023,Jake Browning,469.0,1075.0,0.43627906976744185
1463,CIN,2023,Joe Burrow,602.0,1075.0,0.56
1464,CIN,2023,Joe Mixon,752.0,1075.0,0.6995348837209302
1465,CIN,2023,Kwamie Lassiter II,5.0,1075.0,0.004651162790697674
1466,CIN,2023,Mitchell Wilcox,230.0,1075.0,0.21395348837209302
1467,CIN,2023,Shedrick Jackson,5.0,1075.0,0.004651162790697674
1468,CIN,2023,Stanley Morgan Jr.,4.0,1075.0,0.0037209302325581397
1469,CIN,2023,Tanner Hudson,276.0,1075.0,0.2567441860465116
1470,CIN,2023,Tee Higgins,573.0,1075.0,0.5330232558139535
1471,CIN,2023,Trayveon Williams,156.0,1075.0,0.14511627906976743
1472,CIN,2023,Trenton Irwin,429.0,1075.0,0.39906976744186046
1473,CIN,2023,Tyler Boyd,824.0,1075.0,0.7665116279069767
1474,CIN,2024,Andrei Iosivas,892.0,1132.0,0.7879858657243817
1475,CIN,2024,Cam Grandy,75.0,1132.0,0.06625441696113074
1476,CIN,2024,Charlie Jones,26.0,1132.0,0.022968197879858657
1477,CIN,2024,Chase Brown,686.0,1132.0,0.6060070671378092
1478,CIN,2024,Drew Sample,655.0,1132.0,0.5786219081272085
1479,CIN,2024,Erick All,231.0,1132.0,0.2040636042402827
1480,CIN,2024,Isaiah Williams,19.0,1132.0,0.01678445229681979
1481,CIN,2024,Ja'Marr Chase,1054.0,1132.0,0.931095406360424
1482,CIN,2024,Jake Browning,5.0,1132.0,0.00441696113074205
1483,CIN,2024,Jermaine Burton,131.0,1132.0,0.1157243816254417
1484,CIN,2024,Joe Burrow,1132.0,1132.0,1.0
1485,CIN,2024,Kendall Milton,6.0,1132.0,0.00530035335689046
1486,CIN,2024,Kendric Pryor,19.0,1132.0,0.01678445229681979
1487,CIN,2024,Khalil Herbert,112.0,1132.0,0.0989399293286219
1488,CIN,2024,Mike Gesicki,523.0,1132.0,0.4620141342756184
1489,CIN,2024,Tanner Hudson,119.0,1132.0,0.10512367491166077
1490,CIN,2024,Tanner McLachlan,5.0,1132.0,0.00441696113074205
1491,CIN,2024,Tee Higgins,636.0,1132.0,0.5618374558303887
1492,CIN,2024,Trayveon Williams,10.0,1132.0,0.0088339222614841
1493,CIN,2024,Trenton Irwin,125.0,1132.0,0.11042402826855123
1494,CIN,2024,Zack Moss,297.0,1132.0,0.2623674911660777
1495,CLE,2014,Andrew Hawkins,649.0,1042.0,0.6228406909788867
1496,CLE,2014,Ben Tate,253.0,1042.0,0.24280230326295585
1497,CLE,2014,Brian Hoyer,912.0,1042.0,0.8752399232245681
1498,CLE,2014,Connor Shaw,65.0,1042.0,0.06238003838771593
1499,CLE,2014,Gary Barnidge,358.0,1042.0,0.3435700575815739
1500,CLE,2014,Gerell Robinson,1.0,1042.0,0.0009596928982725527
1501,CLE,2014,Glenn Winston,0.0,1042.0,0.0
1502,CLE,2014,Isaiah Crowell,382.0,1042.0,0.3666026871401152
1503,CLE,2014,Jim Dray,599.0,1042.0,0.5748560460652591
1504,CLE,2014,Johnny Manziel,76.0,1042.0,0.07293666026871401
1505,CLE,2014,Jordan Cameron,476.0,1042.0,0.45681381957773515
1506,CLE,2014,Josh Gordon,233.0,1042.0,0.2236084452975048
1507,CLE,2014,LaRon Byrd,0.0,1042.0,0.0
1508,CLE,2014,Marlon Moore,12.0,1042.0,0.011516314779270634
1509,CLE,2014,Miles Austin,536.0,1042.0,0.5143953934740882
1510,CLE,2014,Rodney Smith,14.0,1042.0,0.013435700575815739
1511,CLE,2014,Ryan Taylor,21.0,1042.0,0.02015355086372361
1512,CLE,2014,Shaun Draughn,8.0,1042.0,0.007677543186180422
1513,CLE,2014,Taylor Gabriel,612.0,1042.0,0.5873320537428023
1514,CLE,2014,Terrance West,402.0,1042.0,0.3857965451055662
1515,CLE,2014,Travis Benjamin,383.0,1042.0,0.3675623800383877
1516,CLE,2015,Andrew Hawkins,412.0,1076.0,0.3828996282527881
1517,CLE,2015,Austin Davis,159.0,1076.0,0.14776951672862454
1518,CLE,2015,Brian Hartline,514.0,1076.0,0.47769516728624534
1519,CLE,2015,Darius Jennings,203.0,1076.0,0.18866171003717472
1520,CLE,2015,Duke Johnson,560.0,1076.0,0.5204460966542751
1521,CLE,2015,Dwayne Bowe,81.0,1076.0,0.07527881040892194
1522,CLE,2015,E.J. Bibbs,35.0,1076.0,0.032527881040892194
1523,CLE,2015,Gary Barnidge,939.0,1076.0,0.8726765799256505
1524,CLE,2015,Glenn Winston,8.0,1076.0,0.007434944237918215
1525,CLE,2015,Isaiah Crowell,474.0,1076.0,0.44052044609665425
1526,CLE,2015,Jim Dray,448.0,1076.0,0.4163568773234201
1527,CLE,2015,Johnny Manziel,435.0,1076.0,0.40427509293680297
1528,CLE,2015,Josh McCown,509.0,1076.0,0.47304832713754646
1529,CLE,2015,Marlon Moore,211.0,1076.0,0.19609665427509293
1530,CLE,2015,Raheem Mostert,0.0,1076.0,0.0
1531,CLE,2015,Rannell Hall,1.0,1076.0,0.0009293680297397769
1532,CLE,2015,Rob Housler,41.0,1076.0,0.03810408921933085
1533,CLE,2015,Robert Turbin,64.0,1076.0,0.05947955390334572
1534,CLE,2015,Shaun Draughn,10.0,1076.0,0.00929368029739777
1535,CLE,2015,Taylor Gabriel,399.0,1076.0,0.370817843866171
1536,CLE,2015,Terrelle Pryor,91.0,1076.0,0.0845724907063197
1537,CLE,2015,Travis Benjamin,850.0,1076.0,0.7899628252788105
1538,CLE,2016,Andrew Hawkins,647.0,1010.0,0.6405940594059406
1539,CLE,2016,Charlie Whitehurst,43.0,1010.0,0.04257425742574258
1540,CLE,2016,Cody Kessler,349.0,1010.0,0.3455445544554455
1541,CLE,2016,Connor Hamlett,34.0,1010.0,0.033663366336633666
1542,CLE,2016,Corey Coleman,533.0,1010.0,0.5277227722772277
1543,CLE,2016,Danny Vitale,74.0,1010.0,0.07326732673267326
1544,CLE,2016,Duke Johnson,457.0,1010.0,0.4524752475247525
1545,CLE,2016,Gary Barnidge,968.0,1010.0,0.9584158415841584
1546,CLE,2016,George Atkinson,22.0,1010.0,0.02178217821782178
1547,CLE,2016,Isaiah Crowell,568.0,1010.0,0.5623762376237624
1548,CLE,2016,Jordan Payton,32.0,1010.0,0.031683168316831684
1549,CLE,2016,Josh McCown,262.0,1010.0,0.2594059405940594
1550,CLE,2016,Kevin Hogan,50.0,1010.0,0.04950495049504951
1551,CLE,2016,Mario Alford,0.0,1010.0,0.0
1552,CLE,2016,Randall Telfer,223.0,1010.0,0.2207920792079208
1553,CLE,2016,Rashard Higgins,183.0,1010.0,0.18118811881188118
1554,CLE,2016,Ricardo Louis,316.0,1010.0,0.31287128712871287
1555,CLE,2016,Robert Griffin III,302.0,1010.0,0.299009900990099
1556,CLE,2016,Seth Devalve,93.0,1010.0,0.09207920792079208
1557,CLE,2016,Terrelle Pryor,900.0,1010.0,0.8910891089108911
1558,CLE,2017,Bryce Treggs,162.0,1006.0,0.1610337972166998
1559,CLE,2017,Cody Kessler,48.0,1006.0,0.04771371769383698
1560,CLE,2017,Corey Coleman,449.0,1006.0,0.4463220675944334
1561,CLE,2017,David Njoku,500.0,1006.0,0.4970178926441352
1562,CLE,2017,DeShone Kizer,886.0,1006.0,0.8807157057654076
1563,CLE,2017,Duke Johnson,566.0,1006.0,0.562624254473161
1564,CLE,2017,Isaiah Crowell,536.0,1006.0,0.532803180914513
1565,CLE,2017,Jordan Leslie,26.0,1006.0,0.02584493041749503
1566,CLE,2017,Josh Gordon,258.0,1006.0,0.25646123260437376
1567,CLE,2017,Kasen Williams,133.0,1006.0,0.13220675944333996
1568,CLE,2017,Kenny Britt,352.0,1006.0,0.3499005964214712
1569,CLE,2017,Kevin Hogan,134.0,1006.0,0.13320079522862824
1570,CLE,2017,Marquez Williams,10.0,1006.0,0.009940357852882704
1571,CLE,2017,Matt Lengel,1.0,1006.0,0.0009940357852882703
1572,CLE,2017,Matthew Dayes,41.0,1006.0,0.040755467196819085
1573,CLE,2017,Randall Telfer,299.0,1006.0,0.29721669980119286
1574,CLE,2017,Rashard Higgins,663.0,1006.0,0.6590457256461233
1575,CLE,2017,Ricardo Louis,574.0,1006.0,0.5705765407554672
1576,CLE,2017,Sammie Coates,92.0,1006.0,0.09145129224652088
1577,CLE,2017,Seth Devalve,531.0,1006.0,0.5278330019880716
1578,CLE,2018,Antonio Callaway,765.0,1081.0,0.7076780758556892
1579,CLE,2018,Baker Mayfield,906.0,1081.0,0.8381128584643849
1580,CLE,2018,Breshad Perriman,218.0,1081.0,0.20166512488436633
1581,CLE,2018,Carlos Hyde,237.0,1081.0,0.21924144310823312
1582,CLE,2018,Damion Ratley,176.0,1081.0,0.16281221091581868
1583,CLE,2018,Darren Fells,420.0,1081.0,0.3885291396854764
1584,CLE,2018,David Njoku,871.0,1081.0,0.8057354301572618
1585,CLE,2018,Derrick Willies,30.0,1081.0,0.027752081406105456
1586,CLE,2018,Dontrell Hilliard,58.0,1081.0,0.05365402405180388
1587,CLE,2018,Duke Johnson,459.0,1081.0,0.4246068455134135
1588,CLE,2018,Jarvis Landry,957.0,1081.0,0.8852913968547641
1589,CLE,2018,Josh Gordon,69.0,1081.0,0.06382978723404255
1590,CLE,2018,Nick Chubb,395.0,1081.0,0.3654024051803885
1591,CLE,2018,Orson Charles,173.0,1081.0,0.16003700277520813
1592,CLE,2018,Rashard Higgins,483.0,1081.0,0.44680851063829785
1593,CLE,2018,Rod Streater,23.0,1081.0,0.02127659574468085
1594,CLE,2018,Seth Devalve,98.0,1081.0,0.09065679925994449
1595,CLE,2018,Tyrod Taylor,185.0,1081.0,0.1711378353376503
1596,CLE,2019,Antonio Callaway,151.0,984.0,0.15345528455284552
1597,CLE,2019,Baker Mayfield,981.0,984.0,0.9969512195121951
1598,CLE,2019,D'Ernest Johnson,44.0,984.0,0.044715447154471545
1599,CLE,2019,Damion Ratley,243.0,984.0,0.24695121951219512
1600,CLE,2019,David Njoku,79.0,984.0,0.08028455284552846
1601,CLE,2019,Demetrius Harris,550.0,984.0,0.5589430894308943
1602,CLE,2019,Dontrell Hilliard,127.0,984.0,0.1290650406504065
1603,CLE,2019,Garrett Gilbert,7.0,984.0,0.007113821138211382
1604,CLE,2019,Jarvis Landry,928.0,984.0,0.943089430894309
1605,CLE,2019,Kareem Hunt,275.0,984.0,0.27947154471544716
1606,CLE,2019,KhaDarel Hodge,116.0,984.0,0.11788617886178862
1607,CLE,2019,Nick Chubb,677.0,984.0,0.6880081300813008
1608,CLE,2019,Odell Beckham Jr.,946.0,984.0,0.9613821138211383
1609,CLE,2019,Pharaoh Brown,174.0,984.0,0.17682926829268292
1610,CLE,2019,Rashard Higgins,172.0,984.0,0.17479674796747968
1611,CLE,2019,Ricky Seals-Jones,232.0,984.0,0.23577235772357724
1612,CLE,2019,Stephen Carlson,165.0,984.0,0.1676829268292683
1613,CLE,2019,Taywan Taylor,29.0,984.0,0.029471544715447155
1614,CLE,2020,Andy Janovich,22.0,1052.0,0.02091254752851711
1615,CLE,2020,Austin Hooper,684.0,1052.0,0.6501901140684411
1616,CLE,2020,Baker Mayfield,1046.0,1052.0,0.9942965779467681
1617,CLE,2020,Case Keenum,15.0,1052.0,0.014258555133079848
1618,CLE,2020,D'Ernest Johnson,81.0,1052.0,0.07699619771863118
1619,CLE,2020,David Njoku,410.0,1052.0,0.3897338403041825
1620,CLE,2020,Derrick Willies,3.0,1052.0,0.0028517110266159697
1621,CLE,2020,Donovan Peoples-Jones,268.0,1052.0,0.25475285171102663
1622,CLE,2020,Dontrell Hilliard,22.0,1052.0,0.02091254752851711
1623,CLE,2020,Harrison Bryant,591.0,1052.0,0.561787072243346
1624,CLE,2020,Ja'Marcus Bradley,92.0,1052.0,0.08745247148288973
1625,CLE,2020,Jarvis Landry,699.0,1052.0,0.6644486692015209
1626,CLE,2020,Jojo Natson,9.0,1052.0,0.008555133079847909
1627,CLE,2020,Kareem Hunt,548.0,1052.0,0.5209125475285171
1628,CLE,2020,KhaDarel Hodge,291.0,1052.0,0.27661596958174905
1629,CLE,2020,Marvin Hall,74.0,1052.0,0.07034220532319392
1630,CLE,2020,Nick Chubb,410.0,1052.0,0.3897338403041825
1631,CLE,2020,Odell Beckham Jr.,316.0,1052.0,0.30038022813688214
1632,CLE,2020,Rashard Higgins,502.0,1052.0,0.47718631178707227
1633,CLE,2020,Stephen Carlson,90.0,1052.0,0.08555133079847908
1634,CLE,2020,Taywan Taylor,22.0,1052.0,0.02091254752851711
1635,CLE,2021,Anthony Schwartz,295.0,1088.0,0.2711397058823529
1636,CLE,2021,Austin Hooper,717.0,1088.0,0.6590073529411765
1637,CLE,2021,Baker Mayfield,877.0,1088.0,0.8060661764705882
1638,CLE,2021,Case Keenum,174.0,1088.0,0.15992647058823528
1639,CLE,2021,D'Ernest Johnson,331.0,1088.0,0.30422794117647056
1640,CLE,2021,David Njoku,670.0,1088.0,0.6158088235294118
1641,CLE,2021,Demetric Felton,130.0,1088.0,0.11948529411764706
1642,CLE,2021,Donovan Peoples-Jones,699.0,1088.0,0.6424632352941176
1643,CLE,2021,Harrison Bryant,402.0,1088.0,0.3694852941176471
1644,CLE,2021,Ja'Marcus Bradley,79.0,1088.0,0.07261029411764706
1645,CLE,2021,Jarvis Landry,533.0,1088.0,0.4898897058823529
1646,CLE,2021,John Kelly,3.0,1088.0,0.0027573529411764708
1647,CLE,2021,Jojo Natson,10.0,1088.0,0.009191176470588236
1648,CLE,2021,Jordan Franks,9.0,1088.0,0.008272058823529412
1649,CLE,2021,Kareem Hunt,234.0,1088.0,0.21507352941176472
1650,CLE,2021,Lawrence Cager,1.0,1088.0,0.0009191176470588235
1651,CLE,2021,Miller Forristall,11.0,1088.0,0.01011029411764706
1652,CLE,2021,Nick Chubb,482.0,1088.0,0.4430147058823529
1653,CLE,2021,Nick Mullens,56.0,1088.0,0.051470588235294115
1654,CLE,2021,Odell Beckham Jr.,290.0,1088.0,0.2665441176470588
1655,CLE,2021,Rashard Higgins,509.0,1088.0,0.4678308823529412
1656,CLE,2022,Amari Cooper,978.0,1170.0,0.8358974358974359
1657,CLE,2022,Anthony Schwartz,107.0,1170.0,0.09145299145299145
1658,CLE,2022,Chester Rogers,0.0,1170.0,0.0
1659,CLE,2022,D'Ernest Johnson,35.0,1170.0,0.029914529914529916
1660,CLE,2022,David Bell,516.0,1170.0,0.441025641025641
1661,CLE,2022,David Njoku,817.0,1170.0,0.6982905982905983
1662,CLE,2022,Daylen Baldwin,12.0,1170.0,0.010256410256410256
1663,CLE,2022,Demetric Felton,74.0,1170.0,0.06324786324786325
1664,CLE,2022,Deshaun Watson,387.0,1170.0,0.33076923076923076
1665,CLE,2022,Donovan Peoples-Jones,1055.0,1170.0,0.9017094017094017
1666,CLE,2022,Harrison Bryant,564.0,1170.0,0.48205128205128206
1667,CLE,2022,Jacoby Brissett,787.0,1170.0,0.6726495726495727
1668,CLE,2022,Jaelon Darden,3.0,1170.0,0.002564102564102564
1669,CLE,2022,Jerome Ford,14.0,1170.0,0.011965811965811967
1670,CLE,2022,Jesse James,18.0,1170.0,0.015384615384615385
1671,CLE,2022,John Kelly,0.0,1170.0,0.0
1672,CLE,2022,Kareem Hunt,492.0,1170.0,0.4205128205128205
1673,CLE,2022,Michael Woods II,155.0,1170.0,0.13247863247863248
1674,CLE,2022,Miller Forristall,16.0,1170.0,0.013675213675213675
1675,CLE,2022,Nick Chubb,660.0,1170.0,0.5641025641025641
1676,CLE,2022,Pharaoh Brown,202.0,1170.0,0.17264957264957265
1677,CLE,2023,Amari Cooper,883.0,1203.0,0.7339983374896093
1678,CLE,2023,Cedric Tillman,609.0,1203.0,0.5062344139650873
1679,CLE,2023,David Bell,217.0,1203.0,0.18038237738985868
1680,CLE,2023,David Njoku,970.0,1203.0,0.8063175394846218
1681,CLE,2023,Deon Jackson,0.0,1203.0,0.0
1682,CLE,2023,Deshaun Watson,383.0,1203.0,0.3183707398171239
1683,CLE,2023,Donovan Peoples-Jones,439.0,1203.0,0.3649210307564422
1684,CLE,2023,Dorian Thompson-Robinson,214.0,1203.0,0.1778886118038238
1685,CLE,2023,Elijah Moore,903.0,1203.0,0.7506234413965087
1686,CLE,2023,Harrison Bryant,406.0,1203.0,0.33748960931005817
1687,CLE,2023,Jaelon Darden,0.0,1203.0,0.0
1688,CLE,2023,James Proche,59.0,1203.0,0.049044056525353284
1689,CLE,2023,Jeff Driskel,53.0,1203.0,0.04405652535328346
1690,CLE,2023,Jerome Ford,629.0,1203.0,0.5228595178719867
1691,CLE,2023,Joe Flacco,346.0,1203.0,0.2876142975893599
1692,CLE,2023,Jordan Akins,231.0,1203.0,0.19201995012468828
1693,CLE,2023,Kareem Hunt,339.0,1203.0,0.2817955112219451
1694,CLE,2023,Marquise Goodwin,122.0,1203.0,0.10141313383208644
1695,CLE,2023,Nick Chubb,54.0,1203.0,0.04488778054862843
1696,CLE,2023,P.J. Walker,243.0,1203.0,0.20199501246882792
1697,CLE,2023,Pierre Strong,169.0,1203.0,0.1404821280133001
1698,CLE,2024,Amari Cooper,348.0,1158.0,0.3005181347150259
1699,CLE,2024,Bailey Zappe,53.0,1158.0,0.045768566493955096
1700,CLE,2024,Blake Whiteheart,207.0,1158.0,0.17875647668393782
1701,CLE,2024,Brenden Bates,15.0,1158.0,0.012953367875647668
1702,CLE,2024,Cedric Tillman,432.0,1158.0,0.37305699481865284
1703,CLE,2024,D'Onta Foreman,195.0,1158.0,0.16839378238341968
1704,CLE,2024,David Bell,9.0,1158.0,0.007772020725388601
1705,CLE,2024,David Njoku,589.0,1158.0,0.5086355785837651
1706,CLE,2024,Deshaun Watson,415.0,1158.0,0.35837651122625214
1707,CLE,2024,Dorian Thompson-Robinson,208.0,1158.0,0.17962003454231434
1708,CLE,2024,Elijah Moore,892.0,1158.0,0.770293609671848
1709,CLE,2024,Gary Brightwell,0.0,1158.0,0.0
1710,CLE,2024,Geoff Swaim,140.0,1158.0,0.12089810017271158
1711,CLE,2024,Jacob Kibodi,17.0,1158.0,0.01468048359240069
1712,CLE,2024,Jaelon Darden,22.0,1158.0,0.018998272884283247
1713,CLE,2024,Jamari Thrash,143.0,1158.0,0.1234887737478411
1714,CLE,2024,Jameis Winston,504.0,1158.0,0.43523316062176165
1715,CLE,2024,James Proche,16.0,1158.0,0.013816925734024179
1716,CLE,2024,Jerome Ford,526.0,1158.0,0.4542314335060449
1717,CLE,2024,Jerry Jeudy,1061.0,1158.0,0.9162348877374784
1718,CLE,2024,Jordan Akins,456.0,1158.0,0.39378238341968913
1719,CLE,2024,Kadarius Toney,17.0,1158.0,0.01468048359240069
1720,CLE,2024,Kaden Davis,15.0,1158.0,0.012953367875647668
1721,CLE,2024,Michael Woods II,304.0,1158.0,0.26252158894645944
1722,CLE,2024,Nick Chubb,235.0,1158.0,0.20293609671848015
1723,CLE,2024,Pierre Strong,192.0,1158.0,0.16580310880829016
1724,DAL,2014,Brandon Weeden,92.0,1050.0,0.08761904761904762
1725,DAL,2014,Cole Beasley,431.0,1050.0,0.4104761904761905
1726,DAL,2014,DeMarco Murray,783.0,1050.0,0.7457142857142857
1727,DAL,2014,Devin Street,148.0,1050.0,0.14095238095238094
1728,DAL,2014,Dez Bryant,898.0,1050.0,0.8552380952380952
1729,DAL,2014,Dwayne Harris,158.0,1050.0,0.15047619047619049
1730,DAL,2014,Gavin Escobar,261.0,1050.0,0.24857142857142858
1731,DAL,2014,James Hanna,329.0,1050.0,0.31333333333333335
1732,DAL,2014,Jason Witten,1049.0,1050.0,0.9990476190476191
1733,DAL,2014,Joseph Randle,94.0,1050.0,0.08952380952380952
1734,DAL,2014,Lance Dunbar,136.0,1050.0,0.1295238095238095
1735,DAL,2014,Terrance Williams,811.0,1050.0,0.7723809523809524
1736,DAL,2014,Tony Romo,968.0,1050.0,0.9219047619047619
1737,DAL,2015,Brandon Weeden,213.0,1026.0,0.20760233918128654
1738,DAL,2015,Brice Butler,261.0,1026.0,0.2543859649122807
1739,DAL,2015,Christine Michael,26.0,1026.0,0.025341130604288498
1740,DAL,2015,Cole Beasley,564.0,1026.0,0.5497076023391813
1741,DAL,2015,Darren McFadden,615.0,1026.0,0.5994152046783626
1742,DAL,2015,Devin Street,276.0,1026.0,0.26900584795321636
1743,DAL,2015,Dez Bryant,445.0,1026.0,0.4337231968810916
1744,DAL,2015,Gavin Escobar,237.0,1026.0,0.2309941520467836
1745,DAL,2015,Geoff Swaim,24.0,1026.0,0.023391812865497075
1746,DAL,2015,James Hanna,223.0,1026.0,0.21734892787524365
1747,DAL,2015,Jason Witten,1020.0,1026.0,0.9941520467836257
1748,DAL,2015,Joseph Randle,143.0,1026.0,0.13937621832358674
1749,DAL,2015,Kellen Moore,167.0,1026.0,0.1627680311890838
1750,DAL,2015,Lance Dunbar,92.0,1026.0,0.08966861598440545
1751,DAL,2015,Lucky Whitehead,156.0,1026.0,0.15204678362573099
1752,DAL,2015,Matt Cassel,417.0,1026.0,0.4064327485380117
1753,DAL,2015,Robert Turbin,87.0,1026.0,0.0847953216374269
1754,DAL,2015,Rod Smith,21.0,1026.0,0.02046783625730994
1755,DAL,2015,Terrance Williams,791.0,1026.0,0.7709551656920078
1756,DAL,2015,Tony Romo,232.0,1026.0,0.22612085769980506
1757,DAL,2015,Vince Mayle,5.0,1026.0,0.004873294346978557
1758,DAL,2016,Alfred Morris,130.0,1047.0,0.12416427889207259
1759,DAL,2016,Brice Butler,429.0,1047.0,0.40974212034383956
1760,DAL,2016,Cole Beasley,601.0,1047.0,0.5740210124164279
1761,DAL,2016,Dak Prescott,1011.0,1047.0,0.9656160458452722
1762,DAL,2016,Darren McFadden,48.0,1047.0,0.045845272206303724
1763,DAL,2016,Dez Bryant,687.0,1047.0,0.6561604584527221
1764,DAL,2016,Ezekiel Elliott,713.0,1047.0,0.6809933142311366
1765,DAL,2016,Gavin Escobar,167.0,1047.0,0.15950334288443171
1766,DAL,2016,Geoff Swaim,202.0,1047.0,0.1929321872015282
1767,DAL,2016,Jason Witten,1016.0,1047.0,0.9703915950334289
1768,DAL,2016,Lance Dunbar,139.0,1047.0,0.13276026743075453
1769,DAL,2016,Lucky Whitehead,143.0,1047.0,0.13658070678127984
1770,DAL,2016,Mark Sanchez,39.0,1047.0,0.03724928366762178
1771,DAL,2016,Terrance Williams,746.0,1047.0,0.7125119388729704
1772,DAL,2016,Tony Romo,7.0,1047.0,0.0066857688634192934
1773,DAL,2016,Vince Mayle,36.0,1047.0,0.034383954154727794
1774,DAL,2017,Alfred Morris,204.0,1050.0,0.19428571428571428
1775,DAL,2017,Blake Jarwin,3.0,1050.0,0.002857142857142857
1776,DAL,2017,Brice Butler,261.0,1050.0,0.24857142857142858
1777,DAL,2017,Cole Beasley,572.0,1050.0,0.5447619047619048
1778,DAL,2017,Cooper Rush,15.0,1050.0,0.014285714285714285
1779,DAL,2017,Dak Prescott,1050.0,1050.0,1.0
1780,DAL,2017,Darren McFadden,1.0,1050.0,0.0009523809523809524
1781,DAL,2017,Dez Bryant,892.0,1050.0,0.8495238095238096
1782,DAL,2017,Ezekiel Elliott,589.0,1050.0,0.560952380952381
1783,DAL,2017,Geoff Swaim,172.0,1050.0,0.16380952380952382
1784,DAL,2017,James Hanna,275.0,1050.0,0.2619047619047619
1785,DAL,2017,Jason Witten,1048.0,1050.0,0.9980952380952381
1786,DAL,2017,Lance Lenoir,0.0,1050.0,0.0
1787,DAL,2017,Noah Brown,161.0,1050.0,0.15333333333333332
1788,DAL,2017,Ryan Switzer,92.0,1050.0,0.08761904761904762
1789,DAL,2017,Terrance Williams,687.0,1050.0,0.6542857142857142
1790,DAL,2018,Allen Hurns,451.0,1070.0,0.42149532710280374
1791,DAL,2018,Amari Cooper,511.0,1070.0,0.47757009345794393
1792,DAL,2018,Blake Jarwin,386.0,1070.0,0.36074766355140186
1793,DAL,2018,Brice Butler,3.0,1070.0,0.002803738317757009
1794,DAL,2018,Cole Beasley,712.0,1070.0,0.6654205607476635
1795,DAL,2018,Cooper Rush,6.0,1070.0,0.005607476635514018
