season,team_abb,player_id_x,name_short,rank,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,qbr_raw,sack,name_first,name_last,name_display,headshot_href,team_x,qualified,pass_attempts,throwaways,spikes,drops,drop_pct,bad_throws,bad_throw_pct,pfr_id_x_x,pocket_time,times_blitzed,times_hurried,times_hit,times_pressured,pressure_pct,batted_balls,on_tgt_throws,on_tgt_pct,rpo_plays,rpo_yards,rpo_pass_att,rpo_pass_yards,rpo_rush_att,rpo_rush_yards,pa_pass_att,pa_pass_yards,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,pass_yards,pass_touchdowns,interceptions_x,passer_rating,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,player_gsis_id_x,player_id_y,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles_x,rushing_fumbles_lost_x,rushing_first_downs,rushing_epa_x,rushing_2pt_conversions_x,fantasy_points_x,games_x,ppr_sh,display_name_x,common_first_name,short_name,football_name_x,suffix_x,esb_id_x,nfl_id_x,pfr_id_y_x,pff_id_x,otc_id_x,smart_id_x,birth_date_x,height_x,weight_x,headshot_x,college_name_x,college_conference_x,rookie_season_x,last_season_x,latest_team_x,status_x,ngs_status_x,ngs_status_short_description_x,years_of_experience_x,pff_position_x,pff_status_x,draft_round_x,draft_pick_x,draft_team_x,rookie_x,Unnamed: 0_x,player_x,pfr_id_x_y,tm,age,pos,g,gs,att,yds,td,x1d,ybc,ybc_att,yac,yac_att,brk_tkl,att_br,loaded,player_display_name,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,avg_rush_yards,player_gsis_id_y,player_first_name,player_last_name,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_id,rushing_fumbles_y,rushing_fumbles_lost_y,rushing_epa_y,rushing_2pt_conversions_y,fantasy_points_y,fantasy_points_ppr,games_y,display_name_y,football_name_y,suffix_y,esb_id_y,nfl_id_y,pfr_id_y_y,pff_id_y,otc_id_y,espn_id,smart_id_y,birth_date_y,position_group,position_x,ngs_position_group,ngs_position,height_y,weight_y,headshot_y,college_name_y,college_conference_y,rookie_season_y,last_season_y,latest_team_y,status_y,ngs_status_y,ngs_status_short_description_y,years_of_experience_y,pff_position_y,pff_status_y,draft_round_y,draft_pick_y,draft_team_y,rookie_y,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,offense_snap_percentage,AVG,adp_rank,adp_percentile,adp_percentile_pos,POS_group,FantPos,year,Player_fixed,expected_ppr_pg_prev,expected_ppr_season_prev,expected_ppr_pg_curr_hist,expected_ppr_season_curr_hist,Games_G
2021.0,ATL,11237.0,M. Ryan,21.0,52.2,6.0,684.0,64.9,68.3,-6.4,0.0,3.1,53.1,-16.3,Matt,Ryan,Matt Ryan,https://a.espncdn.com/i/headshots/nfl/players/full/11237.png,Falcons,True,560.0,15.0,1.0,21.0,3.9,79.0,14.5,RyanMa00,2.4,166.0,48.0,84.0,172.0,27.9,9.0,425.0,78.1,28.0,219.0,22.0,214.0,1.0,5.0,131.0,1099.0,2.7728640429338105,5.742346666666665,7.212996323529412,-1.4706496568627463,16.071428571428573,51.964077014799365,-1.2778125000000002,3968.0,20.0,12.0,90.38690476190476,66.96428571428571,65.55753717332013,1.4067485409655802,19.22363208075057,51.964077014799365,00-0026143,00-0026143,40.0,274.0,5.0,3.0,4002.0,1721.0,8.224791799200407,0.0,17.839688325057043,1.6425844286860396,40.0,82.0,1.0,5.0,1.0,9.0,-18.90199176361524,1.0,222.92,17.0,0.1719690190390964,Matt Ryan,Matt,M.Ryan,Matt,,RYA238179,33084.0,RyanMa00,4317.0,823.0,32005259-4123-8179-1aae-5603693aba86,1985-05-17,76.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",Boston College,Atlantic Coast Conference,2008.0,2022.0,IND,ACT,RET,R/Retired,15.0,QB,A,1.0,3.0,ATL,0.0,343.0,Matt Ryan,RyanMa00,ATL,36.0,QB,17.0,17.0,40.0,82.0,1.0,9.0,67.0,1.7,15.0,0.4,0.0,,2023-08-21,,,,,,,,,,,,,,00-0026143,5.0,1.0,-18.90199176361524,1.0,222.92,222.92,17.0,Matt Ryan,Matt,,RYA238179,33084.0,RyanMa00,4317.0,823.0,11237.0,32005259-4123-8179-1aae-5603693aba86,1985-05-17,QB,QB,QB,QB,76.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",Boston College,Atlantic Coast Conference,2008.0,2022.0,IND,ACT,RET,R/Retired,15.0,QB,A,1.0,3.0,ATL,0.0,355.0,ATL,Matt Ryan,QB,1023.0,1023.0,1.0,141.8,128,0.7018779342723005,0.7142857142857143,QB,QB,2021,Matt Ryan,20.577439200695963,349.81646641183136,16.165712618058087,274.8171145069875,17
2021.0,LAR,12483.0,M. Stafford,4.0,69.2,40.1,686.0,92.7,88.3,2.7,0.0,1.7,69.6,-13.1,Matthew,Stafford,Matthew Stafford,https://a.espncdn.com/i/headshots/nfl/players/full/12483.png,Rams,True,601.0,3.0,0.0,31.0,5.2,111.0,18.6,StafMa00,2.5,137.0,32.0,42.0,104.0,16.3,9.0,458.0,76.6,25.0,233.0,25.0,233.0,0.0,0.0,122.0,1247.0,2.797331114808652,6.730247524752474,8.488628762541808,-1.758381237789334,12.146422628951749,58.4015239527189,0.117391304347826,4886.0,41.0,17.0,102.9291458679978,67.22129783693843,68.32238061449641,-1.101082777557977,22.042810835553247,64.1409978095134,00-0026498,00-0026498,30.0,243.0,4.0,2.0,5094.0,2124.0,116.43642310095348,2.0,17.10571240608431,2.436947202910876,32.0,43.0,0.0,1.0,0.0,8.0,-1.9016529319342224,0.0,329.74,17.0,0.1938142148449439,Matthew Stafford,Matthew,M.Stafford,Matthew,,STA134157,34452.0,StafMa00,4924.0,1060.0,32005354-4113-4157-19b1-37e6835d09b9,1988-02-07,75.0,214.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",Georgia,Southeastern Conference,2009.0,2025.0,LA,ACT,ACT,Active,17.0,QB,A,1.0,1.0,DET,0.0,461.0,Matthew Stafford,StafMa00,LA,33.0,QB,17.0,17.0,32.0,43.0,0.0,8.0,36.0,1.1,7.0,0.2,0.0,,2023-08-21,,,,,,,,,,,,,,00-0026498,1.0,0.0,-1.9016529319342224,0.0,329.74,329.74,17.0,Matthew Stafford,Matthew,,STA134157,34452.0,StafMa00,4924.0,1060.0,12483.0,32005354-4113-4157-19b1-37e6835d09b9,1988-02-07,QB,QB,QB,QB,75.0,214.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",Georgia,Southeastern Conference,2009.0,2025.0,LA,ACT,ACT,Active,17.0,QB,A,1.0,1.0,DET,0.0,3543.0,LA,Matthew Stafford,QB,1065.0,1078.0,0.9879406307977736,88.2,81,0.812206572769953,0.8392857142857143,QB,QB,2021,Matthew Stafford,18.074708558739868,307.27004549857776,17.903091253908133,304.3525513164383,17
2021.0,SEA,14881.0,R. Wilson,9.5,60.6,12.1,500.0,55.4,45.0,7.8,0.0,2.6,58.5,-15.2,Russell,Wilson,Russell Wilson,https://a.espncdn.com/i/headshots/nfl/players/full/14881.png,Seahawks,True,400.0,13.0,0.0,16.0,4.1,72.0,18.6,WilsRu00,2.4,113.0,48.0,42.0,123.0,27.0,3.0,296.0,76.5,45.0,225.0,36.0,204.0,7.0,21.0,102.0,1036.0,2.7976375,6.543320463320463,9.885155440414508,-3.3418349770940443,15.5,61.984780390028,1.056139896373057,3113.0,25.0,6.0,103.05208333333331,64.75,65.46225255751051,-0.7122525575105101,23.1433816740727,61.984780390028,00-0029263,00-0029263,33.0,266.0,4.0,1.0,3955.0,1383.0,16.506031373268872,1.0,11.846254433540036,1.6655767463966682,43.0,183.0,2.0,2.0,0.0,17.0,-2.4279138694765168,0.0,242.82,14.0,0.1964149936097584,Russell Wilson,Russell,R.Wilson,Russell,,WIL777781,38605.0,WilsRu00,7077.0,1569.0,32005749-4c77-7781-795c-94c753706d1d,1988-11-29,71.0,206.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",Wisconsin; N.C. State,Big Ten Conference,2012.0,2025.0,NYG,ACT,ACT,Active,14.0,QB,A,3.0,75.0,SEA,0.0,1204.0,Russell Wilson,WilsRu00,SEA,33.0,QB,14.0,14.0,43.0,183.0,2.0,17.0,135.0,3.1,48.0,1.1,1.0,43.0,2023-08-21,,,,,,,,,,,,,,00-0029263,2.0,0.0,-2.4279138694765168,0.0,242.82,242.82,14.0,Russell Wilson,Russell,,WIL777781,38605.0,WilsRu00,7077.0,1569.0,14881.0,32005749-4c77-7781-795c-94c753706d1d,1988-11-29,QB,QB,QB,QB,71.0,206.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",Wisconsin; N.C. State,Big Ten Conference,2012.0,2025.0,NYG,ACT,ACT,Active,14.0,QB,A,3.0,75.0,SEA,0.0,5937.0,SEA,Russell Wilson,QB,788.0,983.0,0.8016276703967447,55.6,51,0.8826291079812206,0.9107142857142856,QB,QB,2021,Russell Wilson,22.646763534955134,384.99498009423735,18.981900645084853,322.6923109664425,14
2021.0,TEN,14876.0,R. Tannehill,8.0,61.8,22.5,680.0,80.8,59.5,16.8,0.0,4.5,61.5,-17.5,Ryan,Tannehill,Ryan Tannehill,https://a.espncdn.com/i/headshots/nfl/players/full/14876.png,Titans,True,531.0,9.0,1.0,23.0,4.4,83.0,15.9,TannRy00,2.3,166.0,31.0,64.0,142.0,23.8,10.0,411.0,78.9,34.0,311.0,22.0,224.0,12.0,87.0,132.0,1114.0,2.6815811320754714,5.359467787114847,7.511560693641618,-2.1520929065267715,15.44256120527307,53.00763058277554,-1.2244701348747589,3734.0,21.0,14.0,89.60687382297552,67.2316384180791,66.06435111483555,1.167287303243555,19.64178702326313,57.61050598632162,00-0029701,00-0029701,47.0,327.0,6.0,3.0,3954.0,1778.0,24.610613446694344,1.0,17.13946540973682,2.2877356203065107,55.0,270.0,7.0,4.0,1.0,33.0,34.28934092627623,0.0,272.36,17.0,0.1886541525247627,Ryan Tannehill,Ryan,R.Tannehill,Ryan,,TAN298716,38538.0,TannRy00,7014.0,717.0,32005441-4e29-8716-6443-cc1663c47ac9,1988-07-27,76.0,217.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvwju12dl6haf3r8uzrm",Texas A&M,Big Twelve Conference,2012.0,2023.0,TEN,ACT,ACT,Active,12.0,QB,A,1.0,8.0,MIA,0.0,1428.0,Ryan Tannehill,TannRy00,TEN,33.0,QB,17.0,17.0,55.0,270.0,7.0,33.0,211.0,3.8,59.0,1.1,2.0,27.5,2023-08-21,,,,,,,,,,,,,,00-0029701,4.0,1.0,34.28934092627623,0.0,272.36,272.36,17.0,Ryan Tannehill,Ryan,,TAN298716,38538.0,TannRy00,7014.0,717.0,14876.0,32005441-4e29-8716-6443-cc1663c47ac9,1988-07-27,QB,QB,QB,QB,76.0,217.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvwju12dl6haf3r8uzrm",Texas A&M,Big Twelve Conference,2012.0,2023.0,TEN,ACT,ACT,Active,12.0,QB,A,1.0,8.0,MIA,0.0,6642.0,TEN,Ryan Tannehill,QB,1168.0,1168.0,1.0,93.4,86,0.8004694835680751,0.8214285714285714,QB,QB,2021,Ryan Tannehill,16.49458309303585,280.4079125816094,17.688297513346782,300.7010577268953,17
2021.0,CAR,3912547.0,S. Darnold,29.0,38.8,-17.8,508.0,27.2,20.0,6.8,0.0,0.4,37.9,-12.4,Sam,Darnold,Sam Darnold,https://a.espncdn.com/i/headshots/nfl/players/full/3912547.png,Panthers,True,406.0,22.0,0.0,27.0,7.0,71.0,18.5,DarnSa00,2.5,128.0,60.0,40.0,135.0,29.1,6.0,286.0,74.5,26.0,83.0,22.0,68.0,3.0,15.0,87.0,595.0,2.876544334975369,4.479341563786008,7.3625974025974035,-2.883255838811396,13.79310344827586,50.498123727520806,-1.8348051948051949,2527.0,9.0,13.0,71.94170771756978,59.85221674876847,64.21007426923572,-4.357857520467249,20.167503765005385,57.27575839742325,00-0034869,00-0034869,35.0,204.0,7.0,2.0,2932.0,1385.0,-77.7665797189775,1.0,11.064192520369524,0.4821363206655963,48.0,222.0,5.0,2.0,2.0,21.0,3.878886218132827,0.0,157.28,12.0,0.1816501894114386,Sam Darnold,Sam,,,,DAR466141,46072.0,DarnSa00,29048.0,6888.0,32004441-5246-6141-9e5c-6e7d32a03e33,1997-06-05,75.0,225.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",USC,,2018.0,2025.0,SEA,ACT,,,8.0,QB,A,1.0,3.0,NYJ,0.0,4607.0,Sam Darnold,DarnSa00,CAR,24.0,QB,12.0,11.0,48.0,222.0,5.0,20.0,205.0,4.3,17.0,0.4,2.0,24.0,2023-08-21,,,,,,,,,,,,,,00-0034869,2.0,2.0,3.878886218132827,0.0,157.28,157.28,12.0,Sam Darnold,,,DAR466141,46072.0,DarnSa00,29048.0,6888.0,3912547.0,32004441-5246-6141-9e5c-6e7d32a03e33,1997-06-05,QB,QB,,,75.0,225.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",USC,,2018.0,2025.0,SEA,ACT,,,8.0,QB,A,1.0,3.0,NYJ,0.0,1010.0,CAR,Sam Darnold,QB,771.0,1119.0,0.6890080428954424,212.0,196,0.5422535211267605,0.5,QB,QB,2021,Sam Darnold,12.94419755041463,220.0513583570487,13.995077007775247,237.91630913217924,12
2021.0,WSH,2565969.0,T. Heinicke,23.0,45.8,-4.5,624.0,50.9,39.8,7.4,0.0,3.6,47.4,-15.0,Taylor,Heinicke,Taylor Heinicke,https://a.espncdn.com/i/headshots/nfl/players/full/2565969.png,,True,494.0,8.0,3.0,18.0,3.7,80.0,16.6,HeinTa00,2.6,145.0,55.0,47.0,140.0,24.6,9.0,365.0,75.6,65.0,527.0,56.0,486.0,5.0,41.0,122.0,1087.0,2.972771894093686,5.153676012461058,7.917276507276507,-2.7636004948154493,18.016194331983808,58.4738437252076,-1.1866735966735968,3419.0,20.0,15.0,85.91430499325236,64.97975708502024,65.45266956241748,-0.4729124773972444,21.756949458956417,62.03438562603807,00-0031800,00-0031800,38.0,278.0,4.0,2.0,3779.0,1747.0,-26.516315579167383,0.0,15.028159855213122,1.4416649963210024,60.0,313.0,1.0,3.0,0.0,20.0,4.294262290615814,1.0,221.86,16.0,0.1753312144003524,Taylor Heinicke,Taylor,T.Heinicke,Taylor,,HEI610185,42831.0,HeinTa00,9896.0,4450.0,32004845-4961-0185-afff-3aef55a8ec24,1993-03-15,73.0,210.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fz9e0aufjyyo5raclwji",Old Dominion,Conference USA,2015.0,2024.0,LAC,ACT,CUT,Active,10.0,QB,A,,,,0.0,2625.0,Taylor Heinicke,HeinTa00,WAS,28.0,QB,16.0,15.0,60.0,313.0,1.0,20.0,278.0,4.6,35.0,0.6,1.0,60.0,2023-08-21,,,,,,,,,,,,,,00-0031800,3.0,0.0,4.294262290615814,1.0,221.86,222.86,16.0,Taylor Heinicke,Taylor,,HEI610185,42831.0,HeinTa00,9896.0,4450.0,2565969.0,32004845-4961-0185-afff-3aef55a8ec24,1993-03-15,QB,QB,QB,QB,73.0,210.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fz9e0aufjyyo5raclwji",Old Dominion,Conference USA,2015.0,2024.0,LAC,ACT,CUT,Active,10.0,QB,A,,,,0.0,6869.0,WAS,Taylor Heinicke,QB,1019.0,1102.0,0.9246823956442832,437.0,411,0.0375586854460093,0.125,QB,QB,2021,Taylor Heinicke,,,5.5399204803603554,94.17864816612604,16
2021.0,DEN,16728.0,T. Bridgewater,20.0,53.4,10.1,519.0,52.5,43.5,5.7,0.0,3.3,56.8,-13.3,Teddy,Bridgewater,Teddy Bridgewater,https://a.espncdn.com/i/headshots/nfl/players/full/16728.png,Broncos,True,426.0,20.0,0.0,13.0,3.2,68.0,16.7,BridTe00,2.5,118.0,64.0,42.0,137.0,29.0,9.0,316.0,77.8,23.0,171.0,20.0,171.0,0.0,0.0,76.0,508.0,2.913776995305164,5.64740350877193,8.073111111111112,-2.425707602339182,12.676056338028168,55.39913446977309,-1.1417037037037037,3052.0,18.0,7.0,94.9237089201878,66.90140845070422,64.14366781213124,2.757740638572983,20.741481329406493,56.54288460982514,00-0031237,00-0031237,31.0,211.0,0.0,0.0,3424.0,1387.0,57.95557155321988,1.0,12.792732508133325,1.871074256461072,30.0,106.0,2.0,1.0,1.0,16.0,1.6456387290329593,0.0,202.68,14.0,0.1724407841001905,Teddy Bridgewater,Teddy,T.Bridgewater,Teddy,,BRI129168,41258.0,BridTe00,8667.0,2971.0,32004252-4912-9168-84fe-1a998a0eb85b,1992-11-10,74.0,210.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wggyfg1dgyiwcgxafoen",Louisville,American Athletic Conference,2014.0,2025.0,TB,ACT,ACT,Active,11.0,QB,A,1.0,32.0,MIN,0.0,2164.0,Teddy Bridgewater,BridTe00,DEN,29.0,QB,14.0,14.0,30.0,106.0,2.0,16.0,71.0,2.4,35.0,1.2,1.0,30.0,2023-08-21,,,,,,,,,,,,,,00-0031237,1.0,1.0,1.6456387290329593,0.0,202.68,202.68,14.0,Teddy Bridgewater,Teddy,,BRI129168,41258.0,BridTe00,8667.0,2971.0,16728.0,32004252-4912-9168-84fe-1a998a0eb85b,1992-11-10,QB,QB,QB,QB,74.0,210.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wggyfg1dgyiwcgxafoen",Louisville,American Athletic Conference,2014.0,2025.0,TB,ACT,ACT,Active,11.0,QB,A,1.0,32.0,MIN,0.0,2074.0,DEN,Teddy Bridgewater,QB,844.0,1062.0,0.7947269303201506,248.8,240,0.4389671361502347,0.4285714285714286,QB,QB,2021,Teddy Bridgewater,15.332231765297305,260.6479400100541,12.8141400867538,217.8403814748146,14
2021.0,TB,2330.0,T. Brady,2.0,73.1,53.8,798.0,118.5,109.8,4.9,0.0,3.8,72.2,-8.7,Tom,Brady,Tom Brady,https://a.espncdn.com/i/headshots/nfl/players/full/2330.png,Buccaneers,True,719.0,13.0,2.0,32.0,4.5,127.0,18.0,BradTo00,2.3,176.0,30.0,31.0,83.0,11.1,8.0,531.0,75.4,8.0,72.0,8.0,72.0,0.0,0.0,113.0,912.0,2.49865829846583,5.494453608247421,7.970468085106382,-2.4760144768589605,14.464534075104313,51.75656576705993,-0.3883971631205674,5316.0,43.0,12.0,102.08333333333331,67.4547983310153,68.58664326970782,-1.1318449386925238,20.6809624639474,64.5196473952,00-0019596,00-0019596,22.0,144.0,3.0,2.0,5804.0,2534.0,145.71488371139247,0.0,16.02689856101568,2.4575664605084477,28.0,81.0,2.0,1.0,1.0,14.0,3.850478549111787,0.0,374.74,17.0,0.1957050793286053,Tom Brady,Tom,T.Brady,Tom,,BRA371156,25511.0,BradTo00,698.0,1250.0,32004252-4137-1156-7ed0-8b9e44948f13,1977-08-03,76.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",Michigan,Big Ten Conference,2000.0,2022.0,TB,ACT,U01,R/UFA,23.0,QB,A,6.0,199.0,NE,0.0,11.0,Tom Brady,BradTo00,TB,44.0,QB,17.0,17.0,28.0,81.0,2.0,14.0,67.0,2.4,14.0,0.5,0.0,,2023-08-21,,,,,,,,,,,,,,00-0019596,1.0,1.0,3.850478549111787,0.0,374.74,374.74,17.0,Tom Brady,Tom,,BRA371156,25511.0,BradTo00,698.0,1250.0,2330.0,32004252-4137-1156-7ed0-8b9e44948f13,1977-08-03,QB,QB,,,76.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",Michigan,Big Ten Conference,2000.0,2022.0,TB,ACT,U01,R/UFA,23.0,QB,A,6.0,199.0,NE,0.0,6426.0,TB,Tom Brady,QB,1139.0,1140.0,0.999122807017544,71.8,67,0.8450704225352113,0.8571428571428572,QB,QB,2021,Tom Brady,20.975367375331142,356.58124538062947,18.481050100226437,314.17785170384934,17
2021.0,MIA,4241479.0,T. Tagovailoa,18.0,55.7,9.6,471.0,51.8,46.8,4.3,0.0,0.7,57.2,-9.4,Tua,Tagovailoa,Tua Tagovailoa,https://a.espncdn.com/i/headshots/nfl/players/full/4241479.png,Dolphins,True,388.0,6.0,1.0,17.0,4.5,62.0,16.3,TagoTu00,2.2,100.0,45.0,24.0,89.0,20.9,1.0,305.0,80.1,94.0,858.0,90.0,847.0,4.0,11.0,116.0,990.0,2.5235167958656333,5.135475285171104,6.990026315789474,-1.85455103061837,19.329896907216497,55.07684994623423,-1.4362894736842104,2653.0,16.0,10.0,90.06658075601374,67.78350515463917,66.77222758766801,1.0112775669711596,20.32032868935021,55.07684994623423,00-0036212,00-0036212,20.0,152.0,7.0,1.0,2735.0,1231.0,20.8559681269266,1.0,12.713014341211217,1.3005999407935875,42.0,128.0,3.0,2.0,0.0,13.0,-5.070938456561821,0.0,180.92,13.0,0.1728281844061061,Tua Tagovailoa,Tua,T.Tagovailoa,Tua,,TAG620344,52413.0,TagoTu00,60326.0,8745.0,32005441-4762-0344-3a46-269f5e5e854e,1998-03-02,73.0,225.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",Alabama,Southeastern Conference,2020.0,2025.0,MIA,ACT,ACT,Active,6.0,QB,A,1.0,5.0,MIA,0.0,5211.0,Tua Tagovailoa,TagoTu00,MIA,23.0,QB,13.0,12.0,42.0,128.0,3.0,13.0,92.0,2.2,36.0,0.9,0.0,,2023-08-21,,,,,,,,,,,,,,00-0036212,2.0,0.0,-5.070938456561821,0.0,180.92,180.92,13.0,Tua Tagovailoa,Tua,,TAG620344,52413.0,TagoTu00,60326.0,8745.0,4241479.0,32005441-4762-0344-3a46-269f5e5e854e,1998-03-02,QB,QB,QB,QB,73.0,225.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",Alabama,Southeastern Conference,2020.0,2025.0,MIA,ACT,ACT,Active,6.0,QB,A,1.0,5.0,MIA,0.0,4038.0,MIA,Tua Tagovailoa,QB,777.0,1125.0,0.6906666666666667,158.6,141,0.6713615023474178,0.6607142857142857,QB,QB,2021,Tua Tagovailoa,11.065258993591582,188.1094028910569,15.67517314326636,266.4779434355281,13
2022.0,GB,8439.0,A. Rodgers,26.0,41.3,-10.6,624.0,42.6,36.5,2.4,0.0,3.7,44.0,-16.4,Aaron,Rodgers,Aaron Rodgers,https://a.espncdn.com/i/headshots/nfl/players/full/8439.png,Packers,True,542.0,25.0,2.0,40.0,7.8,76.0,14.8,RodgAa00,2.4,136.0,37.0,39.0,108.0,18.4,8.0,415.0,80.6,62.0,417.0,58.0,413.0,1.0,4.0,136.0,994.0,2.6966314814814814,4.933171428571428,8.006884615384616,-3.073713186813188,15.129151291512915,56.333806013796014,-0.4969615384615386,3695.0,26.0,12.0,91.06703567035672,64.57564575645756,66.21122832832741,-1.635582571869847,21.555614268885428,63.44977620133897,00-0023459,00-0023459,32.0,258.0,4.0,2.0,4327.0,1893.0,-6.309945535983276,2.0,16.405610028274516,1.5024781053495646,34.0,94.0,1.0,2.0,2.0,9.0,-7.814973868954614,0.0,239.2,17.0,0.1665854168117556,Aaron Rodgers,Aaron,A.Rodgers,Aaron,,ROD339293,29851.0,RodgAa00,2241.0,1085.0,3200524f-4433-9293-a3cf-ad7758d03003,1983-12-02,74.0,223.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",California; Butte College,Pacific Ten Conference,2005.0,2025.0,PIT,ACT,ACT,Active,21.0,QB,A,1.0,24.0,GB,0.0,134.0,Aaron Rodgers,RodgAa00,GB,39.0,QB,17.0,17.0,34.0,94.0,1.0,9.0,82.0,2.4,12.0,0.4,0.0,,2023-08-28,,,,,,,,,,,,,,00-0023459,2.0,2.0,-7.814973868954614,0.0,239.2,239.2,17.0,Aaron Rodgers,Aaron,,ROD339293,29851.0,RodgAa00,2241.0,1085.0,8439.0,3200524f-4433-9293-a3cf-ad7758d03003,1983-12-02,QB,QB,QB,QB,74.0,223.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",California; Butte College,Pacific Ten Conference,2005.0,2025.0,PIT,ACT,ACT,Active,21.0,QB,A,1.0,24.0,GB,0.0,2511.0,GB,Aaron Rodgers,QB,1068.0,1080.0,0.9888888888888888,80.3,70,0.7668918918918919,0.7567567567567568,QB,QB,2022,Aaron Rodgers,20.793699162711583,353.4928857660969,18.39842057887745,312.7731498409167,17
2022.0,LAR,3052587.0,B. Mayfield,31.0,26.3,-31.0,417.0,6.0,5.7,-0.9,0.0,1.2,25.9,-14.5,Baker,Mayfield,Baker Mayfield,https://a.espncdn.com/i/headshots/nfl/players/full/3052587.png,Rams,True,335.0,15.0,1.0,17.0,5.3,60.0,18.8,MayfBa00,,110.0,23.0,21.0,80.0,20.7,16.0,226.0,70.8,20.0,74.0,19.0,68.0,1.0,6.0,97.0,657.0,2.8183922155688625,4.961094527363184,6.760714285714285,-1.7996197583511009,13.432835820895525,54.65819700648751,-2.397670807453416,2163.0,10.0,8.0,78.98631840796021,60.0,67.24144785929082,-7.241447859290815,20.80303589190261,56.8114469099318,00-0034855,00-0034855,36.0,217.0,4.0,1.0,2276.0,1127.0,-50.34169718310751,0.0,12.80683213212994,0.3432665087824031,31.0,89.0,1.0,5.0,1.0,7.0,-7.133565690585934,0.0,121.42,12.0,0.1581648603584826,Baker Mayfield,Baker,B.Mayfield,Baker,,MAY483453,46070.0,MayfBa00,46518.0,6886.0,32004d41-5948-3453-e6ac-1ecff99fdcf6,1995-04-14,73.0,215.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2uufyghiphx4oihgucm",Oklahoma; Texas Tech,Big Twelve Conference,2018.0,2025.0,TB,ACT,ACT,Active,8.0,QB,A,1.0,1.0,CLE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.0,CAR,Baker Mayfield,QB,372.0,1010.0,0.3683168316831683,195.3,177,0.4054054054054054,0.3783783783783784,QB,QB,2022,Baker Mayfield,13.364566687660316,227.1976336902254,14.391084143295004,244.64843043601508,12
