Rk,Player,Tm,FantPos,Age,Games_G,Games_GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Fumbles_Fmb,Fumbles_FL,Scoring_TD,Scoring_2PM,Scoring_2PP,Fantasy_FantPt,Fantasy_PPR,Fantasy_DKPt,Fantasy_FDPt,Fantasy_VBD,Fantasy_PosRank,Fantasy_OvRank,Player_fixed,player_clean,POS,POS_group,team,year,PPR_rank_year,ppr_percentile_overall,ppr_percentile_pos
336,Matt Hasselbeck,IND,QB,39,4,0.0,30.0,44.0,301.0,2.0,0.0,8.0,-11.0,-1.38,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0,,,17,16.9,20.9,16.9,,50,,Matt Hasselbeck,matt hasselbeck,QB,QB,IND,2014,383.0,0.2282828282828283,0.9006085192697769
337,Jacoby Jones,BAL,WR,30,16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.33,0.0,18.0,9.0,131.0,14.56,0.0,4.0,2.0,1,,,17,25.7,30.7,21.2,,126,,Jacoby Jones,jacoby jones,WR,WR,BAL,2014,331.0,0.33333333333333337,0.7382413087934561
338,John Kuhn*+,GNB,FB,32,16,2.0,0.0,0.0,0.0,0.0,0.0,24.0,85.0,3.54,1.0,4.0,4.0,23.0,5.75,0.0,0.0,0.0,1,,,17,20.8,20.8,18.8,,105,,John Kuhn,john kuhn,FB,FB,GNB,2014,356.0,0.2828282828282829,0.9930715935334873
339,Mike Tolbert,CAR,RB,29,8,6.0,0.0,0.0,0.0,0.0,0.0,37.0,78.0,2.11,0.0,17.0,12.0,93.0,7.75,0.0,0.0,0.0,0,,,17,29.1,29.1,23.1,,104,,Mike Tolbert,mike tolbert,RB,RB,CAR,2014,316.0,0.36363636363636365,0.8101010101010101
340,Donnie Avery,KAN,WR,30,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,15.0,176.0,11.73,0.0,1.0,1.0,0,,,16,30.6,34.6,23.1,,131,,Donnie Avery,donnie avery,WR,WR,KAN,2014,310.0,0.37575757575757573,0.7525562372188139
341,Gary Barnidge,CLE,TE,29,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,13.0,156.0,12.0,0.0,0.0,0.0,0,,,16,28.6,31.6,22.1,,56,,Gary Barnidge,gary barnidge,TE,TE,CLE,2014,317.0,0.3616161616161616,0.8967611336032388
342,Brandon Bolden,NWE,RB,24,16,2.0,0.0,0.0,0.0,0.0,0.0,28.0,89.0,3.18,1.0,6.0,2.0,8.0,4.0,0.0,0.0,0.0,1,,,16,17.7,17.7,16.7,,107,,Brandon Bolden,brandon bolden,RB,RB,NWE,2014,377.0,0.2404040404040404,0.7757575757575758
343,Michael Campanaro,BAL,WR,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,7.0,102.0,14.57,1.0,0.0,0.0,1,,,16,23.2,26.2,19.7,,127,,Michael Campanaro,michael campanaro,WR,WR,BAL,2014,339.0,0.3171717171717172,0.7321063394683027
344,Jimmy Clausen,CHI,QB,27,4,1.0,26.0,48.0,223.0,2.0,1.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,16,15.8,16.8,16.8,,51,,Jimmy Clausen,jimmy clausen,QB,QB,CHI,2014,389.0,0.2161616161616161,0.8985801217038539
345,Dontrelle Inman,SDG,WR,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,12.0,158.0,13.17,0.0,0.0,0.0,0,,,16,27.8,30.8,21.8,,130,,Dontrelle Inman,dontrelle inman,WR,WR,SDG,2014,322.0,0.35151515151515156,0.7443762781186094
346,Josh Morgan,CHI,WR,29,14,7.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,15.0,0.0,19.0,10.0,70.0,7.0,1.0,0.0,0.0,1,,,16,26.0,26.0,21.0,,128,,Josh Morgan,josh morgan,WR,WR,CHI,2014,330.0,0.3353535353535354,0.7402862985685071
347,Joe Morgan,NOR,WR,26,5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,67.0,0.0,10.0,4.0,92.0,23.0,0.0,0.0,0.0,0,,,16,19.9,19.9,17.9,,129,,Joe Morgan,joe morgan,WR,WR,NOR,2014,361.0,0.2727272727272727,0.721881390593047
348,Joe Banyard,MIN,RB,26,15,0.0,0.0,0.0,0.0,0.0,0.0,21.0,88.0,4.19,0.0,11.0,9.0,62.0,6.89,0.0,0.0,0.0,0,,,15,24.0,24.0,19.5,,109,,Joe Banyard,joe banyard,RB,RB,MIN,2014,335.0,0.32525252525252524,0.8
349,Joseph Fauria,DET,TE,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,6.0,74.0,12.33,1.0,0.0,0.0,1,1.0,,15,21.4,21.4,18.4,,57,,Joseph Fauria,joseph fauria,TE,TE,DET,2014,352.0,0.2909090909090909,0.8765182186234818
350,T.J. Graham,NYJ,WR,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,3.0,87.0,29.0,1.0,0.0,0.0,1,,,15,17.7,17.7,16.2,,132,,T.J. Graham,tj graham,WR,WR,NYJ,2014,377.0,0.2404040404040404,0.7075664621676891
351,Ryan Griffin,HOU,TE,24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,10.0,91.0,9.1,1.0,0.0,0.0,1,,,15,25.1,25.1,20.1,,58,,Ryan Griffin,ryan griffin,TE,TE,HOU,2014,332.0,0.33131313131313134,0.8846153846153846
352,Josh Huff,PHI,WR,23,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,18.0,8.0,98.0,12.25,0.0,1.0,1.0,1,,,15,22.5,23.5,18.5,,133,,Josh Huff,josh huff,WR,WR,PHI,2014,345.0,0.305050505050505,0.7280163599182004
353,Robert Hughes,ARI,RB,25,16,4.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,1.57,0.0,12.0,8.0,140.0,17.5,0.0,0.0,0.0,0,,,15,23.1,26.1,19.1,,108,,Robert Hughes,robert hughes,RB,RB,ARI,2014,340.0,0.3151515151515152,0.795959595959596
354,Zurlon Tipton,IND,RB,24,6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,1.8,0.0,6.0,6.0,68.0,11.33,1.0,0.0,0.0,1,,,15,20.6,20.6,17.6,,110,,Zurlon Tipton,zurlon tipton,RB,RB,IND,2014,357.0,0.28080808080808084,0.7858585858585858
355,Rex Burkhead,CIN,RB,24,9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,3.0,1.0,10.0,7.0,49.0,7.0,0.0,0.0,0.0,1,,,14,20.6,20.6,17.1,,113,,Rex Burkhead,rex burkhead,RB,RB,CIN,2014,357.0,0.28080808080808084,0.7858585858585858
356,Virgil Green,DEN,TE,26,13,9.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,0.0,6.0,6.0,74.0,12.33,1.0,0.0,0.0,1,,,14,19.7,19.7,16.7,,59,,Virgil Green,virgil green,TE,TE,DEN,2014,363.0,0.26868686868686864,0.8724696356275303
357,Cory Harkey,STL,RB,24,16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,8.0,55.0,6.88,1.0,0.0,0.0,1,1.0,,14,21.5,21.5,17.5,,114,,Cory Harkey,cory harkey,RB,RB,STL,2014,351.0,0.29292929292929293,0.7919191919191919
358,Jamize Olawale,OAK,FB,25,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,18.0,3.6,2.0,0.0,0.0,2,,,14,18.8,18.8,16.3,,112,,Jamize Olawale,jamize olawale,FB,FB,OAK,2014,369.0,0.25656565656565655,0.9907621247113164
359,Anthony Sherman,KAN,RB,26,16,6.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,14.0,10.0,71.0,7.1,1.0,0.0,0.0,1,,,14,23.9,23.9,18.9,,111,,Anthony Sherman,anthony sherman,RB,RB,KAN,2014,336.0,0.3232323232323232,0.797979797979798
360,Rod Streater,OAK,WR,26,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,9.0,84.0,9.33,1.0,0.0,0.0,1,,,14,23.4,23.4,18.9,,134,,Rod Streater,rod streater,WR,WR,OAK,2014,338.0,0.31919191919191914,0.7341513292433538
361,Brian Tyms,NWE,WR,25,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,5.0,82.0,16.4,1.0,0.0,0.0,1,,,14,19.2,19.2,16.7,,135,,Brian Tyms,brian tyms,WR,WR,NWE,2014,367.0,0.2606060606060606,0.7177914110429449
362,Orleans Darkwa,2TM,RB,22,11,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,2.56,1.0,6.0,5.0,48.0,9.6,0.0,0.0,0.0,1,,,13,18.1,18.1,15.6,,115,,Orleans Darkwa,orleans darkwa,RB,RB,2TM,2014,373.0,0.24848484848484853,0.7777777777777778
363,MarQueis Gray,2TM,TE,25,13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,9.0,134.0,14.89,0.0,0.0,0.0,0,,,13,22.4,25.4,17.9,,60,,MarQueis Gray,marqueis gray,TE,TE,2TM,2014,347.0,0.30101010101010106,0.8805668016194332
364,Marion Grice,ARI,RB,23,10,0.0,0.0,1.0,0.0,0.0,0.0,15.0,41.0,2.73,1.0,11.0,7.0,29.0,4.14,0.0,0.0,0.0,1,,,13,20.0,20.0,16.5,,116,,Marion Grice,marion grice,RB,RB,ARI,2014,359.0,0.2767676767676768,0.7818181818181819
365,Rob Housler,ARI,TE,26,15,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,17.0,9.0,129.0,14.33,0.0,1.0,0.0,0,,,13,22.0,25.0,17.5,,61,,Rob Housler,rob housler,TE,TE,ARI,2014,348.0,0.29898989898989903,0.8785425101214575
366,Dennis Pitta,BAL,TE,29,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,16.0,125.0,7.81,0.0,0.0,0.0,0,,,13,28.5,31.5,20.5,,63,,Dennis Pitta,dennis pitta,TE,TE,BAL,2014,318.0,0.3595959595959596,0.8947368421052632
367,Matt Spaeth,PIT,TE,31,15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,46.0,15.33,1.0,0.0,0.0,1,1.0,,13,15.6,15.6,14.1,,62,,Matt Spaeth,matt spaeth,TE,TE,PIT,2014,391.0,0.21212121212121215,0.8603238866396761
368,Vincent Brown,OAK,WR,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,12.0,118.0,9.83,0.0,0.0,0.0,0,,,12,23.8,26.8,17.8,,137,,Vincent Brown,vincent brown,WR,WR,OAK,2014,337.0,0.32121212121212117,0.7361963190184049
369,Chase Coffman,TEN,TE,28,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,6.0,64.0,10.67,1.0,0.0,0.0,1,,,12,18.4,18.4,15.4,,64,,Chase Coffman,chase coffman,TE,TE,TEN,2014,371.0,0.2525252525252525,0.8663967611336032
370,Jed Collins,DET,RB,28,16,2.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,2.38,0.0,6.0,5.0,39.0,7.8,1.0,0.0,0.0,1,,,12,16.8,16.8,14.3,,119,,Jed Collins,jed collins,RB,RB,DET,2014,384.0,0.22626262626262628,0.7737373737373737
371,John Conner,NYJ,RB,27,12,3.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,3.33,0.0,3.0,2.0,35.0,17.5,1.0,0.0,0.0,1,,,12,13.5,13.5,12.5,,120,,John Conner,john conner,RB,RB,NYJ,2014,404.0,0.18585858585858583,0.7555555555555555
372,Patrick DiMarco,ATL,RB,25,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,9.0,62.0,6.89,1.0,0.0,0.0,1,,,12,21.2,21.2,16.7,,117,,Patrick DiMarco,patrick dimarco,RB,RB,ATL,2014,353.0,0.28888888888888886,0.7898989898989899
373,Jonathan Dwyer,ARI,RB,25,2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,51.0,3.19,1.0,3.0,2.0,8.0,4.0,0.0,0.0,0.0,1,,,12,13.9,13.9,12.9,,118,,Jonathan Dwyer,jonathan dwyer,RB,RB,ARI,2014,398.0,0.19797979797979803,0.7595959595959596
374,Jimmy Garoppolo,NWE,QB,23,6,0.0,19.0,27.0,182.0,1.0,0.0,10.0,9.0,0.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,12,12.2,12.2,12.2,,53,,Jimmy Garoppolo,jimmy garoppolo,QB,QB,NWE,2014,410.0,0.17373737373737375,0.8945233265720081
375,Robert Herron,TAM,WR,22,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,58.0,9.67,1.0,0.0,0.0,1,,,12,17.8,17.8,14.8,,138,,Robert Herron,robert herron,WR,WR,TAM,2014,375.0,0.24444444444444446,0.7096114519427403
376,Johnny Manziel,CLE,QB,22,5,2.0,18.0,35.0,175.0,0.0,2.0,9.0,29.0,3.22,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1,,,12,11.9,13.9,13.9,,54,,Johnny Manziel,johnny manziel,QB,QB,CLE,2014,413.0,0.16767676767676765,0.8924949290060852
377,Santana Moss,WAS,WR,35,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,10.0,116.0,11.6,0.0,0.0,0.0,0,,,12,21.6,24.6,16.6,,139,,Santana Moss,santana moss,WR,WR,WAS,2014,349.0,0.296969696969697,0.7259713701431493
378,Logan Paulsen,WAS,TE,27,16,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,13.0,78.0,6.0,1.0,1.0,1.0,1,,,12,24.8,25.8,18.3,,65,,Logan Paulsen,logan paulsen,TE,TE,WAS,2014,333.0,0.3292929292929293,0.8825910931174089
379,Christian Ponder,MIN,QB,26,2,1.0,22.0,44.0,222.0,0.0,2.0,4.0,16.0,4.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,,,12,12.5,14.5,14.5,,52,,Christian Ponder,christian ponder,QB,QB,MIN,2014,409.0,0.17575757575757578,0.896551724137931
380,Dante Rosario,CHI,TE,30,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,16.0,116.0,7.25,0.0,1.0,1.0,0,1.0,,12,27.6,31.6,19.6,,66,,Dante Rosario,dante rosario,TE,TE,CHI,2014,326.0,0.3434343434343434,0.8906882591093117
381,James Wright,CIN,WR,23,11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,10.0,0.0,16.0,5.0,91.0,18.2,0.0,0.0,0.0,0,,,12,17.1,17.1,14.6,,136,,James Wright,james wright,WR,WR,CIN,2014,381.0,0.23232323232323238,0.7014314928425358
382,Ronnie Brown,2TM,RB,33,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,63.0,3.15,0.0,8.0,5.0,44.0,8.8,0.0,0.0,0.0,0,,,11,15.7,15.7,13.2,,123,,Ronnie Brown,ronnie brown,RB,RB,2TM,2014,390.0,0.2141414141414142,0.7656565656565657
383,Derek Carrier,SFO,TE,24,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,14.0,9.0,105.0,11.67,0.0,1.0,0.0,0,,,11,19.7,22.7,15.2,,68,,Derek Carrier,derek carrier,TE,TE,SFO,2014,363.0,0.26868686868686864,0.8724696356275303
384,Chris Gragg,BUF,TE,24,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,7.0,48.0,6.86,1.0,0.0,0.0,1,,,11,17.8,17.8,14.3,,67,,Chris Gragg,chris gragg,TE,TE,BUF,2014,375.0,0.24444444444444446,0.8643724696356275
385,Junior Hemingway,KAN,WR,26,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,12.0,108.0,9.0,0.0,0.0,0.0,0,,,11,22.8,25.8,16.8,,142,,Junior Hemingway,junior hemingway,WR,WR,KAN,2014,342.0,0.3111111111111111,0.7300613496932515
386,Robert Meachem,NOR,WR,30,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,7.0,114.0,16.29,0.0,0.0,0.0,0,,,11,18.4,21.4,14.9,,140,,Robert Meachem,robert meachem,WR,WR,NOR,2014,371.0,0.2525252525252525,0.7137014314928425
387,Chris Ogbonnaya,2TM,RB,28,7,0.0,0.0,0.0,0.0,0.0,0.0,14.0,50.0,3.57,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1,,,11,11.0,11.0,11.0,,121,,Chris Ogbonnaya,chris ogbonnaya,RB,RB,2TM,2014,420.0,0.15353535353535352,0.7454545454545455
388,Darrin Reaves,CAR,RB,21,6,1.0,0.0,0.0,0.0,0.0,0.0,31.0,78.0,2.52,0.0,8.0,5.0,31.0,6.2,0.0,0.0,0.0,0,,,11,15.9,15.9,13.4,,122,,Darrin Reaves,darrin reaves,RB,RB,CAR,2014,387.0,0.22020202020202018,0.7696969696969697
389,Corey Washington,NYG,WR,23,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,5.0,52.0,10.4,1.0,0.0,0.0,1,,,11,16.2,16.2,13.7,,141,,Corey Washington,corey washington,WR,WR,NYG,2014,385.0,0.22424242424242424,0.6993865030674846
390,Jackie Battle,TEN,RB,31,16,1.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.8,1.0,5.0,5.0,28.0,5.6,0.0,0.0,0.0,1,,,10,14.7,14.7,12.2,,125,,Jackie Battle,jackie battle,RB,RB,TEN,2014,395.0,0.20404040404040402,0.7616161616161616
391,Austin Johnson,NOR,RB,25,7,1.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,2.75,0.0,2.0,2.0,15.0,7.5,1.0,0.0,0.0,1,,,10,11.7,11.7,10.7,,126,,Austin Johnson,austin johnson,RB,RB,NOR,2014,414.0,0.1656565656565656,0.7515151515151515
392,Brian Leonhardt,OAK,TE,24,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,6.0,35.0,5.83,1.0,0.0,0.0,1,,,10,15.5,15.5,12.5,,69,,Brian Leonhardt,brian leonhardt,TE,TE,OAK,2014,392.0,0.21010101010101012,0.8582995951417004
393,Denarius Moore,OAK,WR,26,10,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,27.0,12.0,115.0,9.58,0.0,1.0,1.0,0,,,10,21.6,25.6,15.6,,145,,Denarius Moore,denarius moore,WR,WR,OAK,2014,349.0,0.296969696969697,0.7259713701431493
394,Kevin Norwood,SEA,WR,25,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,9.0,102.0,11.33,0.0,0.0,0.0,0,,,10,19.2,22.2,14.7,,143,,Kevin Norwood,kevin norwood,WR,WR,SEA,2014,367.0,0.2606060606060606,0.7177914110429449
395,Lee Smith,BUF,WR,27,14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,7.0,42.0,6.0,1.0,0.0,0.0,1,,,10,17.2,17.2,13.7,,144,,Lee Smith,lee smith,WR,WR,BUF,2014,380.0,0.2343434343434343,0.7034764826175869
396,Chris Thompson,WAS,RB,24,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,7.0,6.0,27.0,4.5,1.0,0.0,0.0,1,,,10,15.9,15.9,12.9,,124,,Chris Thompson,chris thompson,RB,RB,WAS,2014,387.0,0.22020202020202018,0.7696969696969697
397,Derrick Coleman,SEA,RB,24,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,29.0,14.5,1.0,0.0,0.0,1,,,9,10.9,10.9,9.9,,129,,Derrick Coleman,derrick coleman,RB,RB,SEA,2014,421.0,0.1515151515151515,0.7434343434343434
398,Jerome Felton,MIN,FB,28,16,3.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,6.75,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,1,,,9,8.7,8.7,8.7,,130,,Jerome Felton,jerome felton,FB,FB,MIN,2014,434.0,0.12525252525252528,0.9884526558891455
399,C.J. Fiedorowicz,HOU,TE,23,15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,4.0,28.0,7.0,1.0,0.0,0.0,1,,,9,12.8,12.8,10.8,,70,,C.J. Fiedorowicz,cj fiedorowicz,TE,TE,HOU,2014,408.0,0.1777777777777778,0.8522267206477733
400,Cyrus Gray,KAN,RB,25,9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,3.88,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,,,9,9.1,9.1,9.1,,128,,Cyrus Gray,cyrus gray,RB,RB,KAN,2014,432.0,0.12929292929292935,0.7373737373737373
401,Ryan Hewitt,CIN,TE,23,16,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,10.0,86.0,8.6,0.0,0.0,0.0,0,,,9,18.6,18.6,13.6,,71,,Ryan Hewitt,ryan hewitt,TE,TE,CIN,2014,370.0,0.2545454545454545,0.868421052631579
402,A.J. Jenkins,KAN,WR,25,9,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-1.0,0.0,15.0,9.0,93.0,10.33,0.0,1.0,0.0,0,,,9,18.1,18.1,13.6,,146,,A.J. Jenkins,aj jenkins,WR,WR,KAN,2014,373.0,0.24848484848484853,0.7116564417177914
403,Adrian Peterson,MIN,RB,29,1,1.0,0.0,0.0,0.0,0.0,0.0,21.0,75.0,3.57,0.0,3.0,2.0,18.0,9.0,0.0,0.0,0.0,0,,,9,11.3,11.3,10.3,,127,,Adrian Peterson,adrian peterson,RB,RB,MIN,2014,417.0,0.15959595959595962,0.7494949494949494
404,Zach Sudfeld,NYJ,TE,25,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,5.0,85.0,17.0,0.0,0.0,0.0,0,,,9,13.5,13.5,11.0,,72,,Zach Sudfeld,zach sudfeld,TE,TE,NYJ,2014,404.0,0.18585858585858583,0.854251012145749
405,Frank Summers,BUF,RB,29,10,6.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,2.83,1.0,8.0,5.0,9.0,1.8,0.0,0.0,0.0,1,,,9,13.6,13.6,11.1,,131,,Frank Summers,frank summers,RB,RB,BUF,2014,402.0,0.1898989898989899,0.7575757575757576
406,Chase Daniel,KAN,QB,28,3,1.0,16.0,28.0,157.0,0.0,0.0,4.0,15.0,3.75,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,8,7.8,7.8,7.8,,55,,Chase Daniel,chase daniel,QB,QB,KAN,2014,441.0,0.11111111111111116,0.8904665314401623
407,DuJuan Harris,GNB,RB,26,15,0.0,0.0,0.0,0.0,0.0,0.0,16.0,64.0,4.0,0.0,2.0,1.0,11.0,11.0,0.0,0.0,0.0,0,,,8,8.5,8.5,8.0,,133,,DuJuan Harris,dujuan harris,RB,RB,GNB,2014,435.0,0.12323232323232325,0.7353535353535354
408,Dwayne Harris,DAL,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.75,0.0,12.0,7.0,116.0,16.57,0.0,4.0,2.0,0,,,8,15.3,20.3,11.8,,148,,Dwayne Harris,dwayne harris,WR,WR,DAL,2014,393.0,0.2080808080808081,0.6973415132924335
409,Nic Jacobs,JAX,TE,23,13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,16.0,8.0,1.0,0.0,0.0,1,,,8,9.6,9.6,8.6,,73,,Nic Jacobs,nic jacobs,TE,TE,JAX,2014,429.0,0.13535353535353534,0.8441295546558705
410,Keshawn Martin,HOU,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,6.0,78.0,13.0,0.0,0.0,0.0,0,,,8,13.8,13.8,10.8,,149,,Keshawn Martin,keshawn martin,WR,WR,HOU,2014,399.0,0.195959595959596,0.6912065439672801
411,Zach Miller,SEA,TE,29,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,6.0,76.0,12.67,0.0,0.0,0.0,0,,,8,13.6,13.6,10.6,,74,,Zach Miller,zach miller,TE,TE,SEA,2014,402.0,0.1898989898989899,0.8562753036437247
412,Dane Sanzenbacher,CIN,WR,26,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,15.0,9.0,105.0,11.67,0.0,1.0,1.0,0,,,8,17.4,21.4,12.9,,147,,Dane Sanzenbacher,dane sanzenbacher,WR,WR,CIN,2014,379.0,0.23636363636363633,0.705521472392638
413,Will Ta'ufo'ou,JAX,RB,28,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,7.0,81.0,11.57,0.0,0.0,0.0,0,,,8,15.1,15.1,11.6,,132,,Will Ta'ufo'ou,will taufoou,RB,RB,JAX,2014,394.0,0.20606060606060606,0.7636363636363637
414,Justin Brown,PIT,WR,23,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,12.0,94.0,7.83,0.0,1.0,1.0,0,,,7,19.4,20.4,13.4,,150,,Justin Brown,justin brown,WR,WR,PIT,2014,366.0,0.26262626262626265,0.7198364008179959
415,Mike Brown,JAX,WR,25,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,7.0,88.0,12.57,0.0,1.0,1.0,0,,,7,13.8,14.8,10.3,,152,,Mike Brown,mike brown,WR,WR,JAX,2014,399.0,0.195959595959596,0.6912065439672801
416,Darren Fells,ARI,TE,28,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,5.0,71.0,14.2,0.0,0.0,0.0,0,,,7,12.1,12.1,9.6,,76,,Darren Fells,darren fells,TE,TE,ARI,2014,412.0,0.16969696969696968,0.8502024291497976
417,Ryan Grant,WAS,WR,24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,7.0,68.0,9.71,0.0,0.0,0.0,0,,,7,13.8,13.8,10.3,,153,,Ryan Grant,ryan grant,WR,WR,WAS,2014,399.0,0.195959595959596,0.6912065439672801
418,Santonio Holmes,CHI,WR,30,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,8.0,67.0,8.38,0.0,1.0,0.0,0,,,7,14.7,14.7,10.7,,154,,Santonio Holmes,santonio holmes,WR,WR,CHI,2014,395.0,0.20404040404040402,0.6952965235173825
419,Greg Little,CIN,WR,25,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,6.0,69.0,11.5,0.0,0.0,0.0,0,,,7,12.9,12.9,9.9,,151,,Greg Little,greg little,WR,WR,CIN,2014,407.0,0.17979797979797985,0.6830265848670757
420,Erik Lorig,NOR,RB,28,10,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.33,0.0,10.0,9.0,27.0,3.0,1.0,1.0,1.0,1,,,7,16.1,17.1,11.6,,136,,Erik Lorig,erik lorig,RB,RB,NOR,2014,386.0,0.2222222222222222,0.7717171717171717
